582
grain
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.12780954496737867,-0.01920023966497081,-0.10611084844428788,0.03610360179838219,0.001884517540183678,-0.009292023796199695,-0.017241769385778295,0.054026767690150475,0.08274127909257235,-0.04368233773641176,-0.09722274206078138,-0.05690142883077366,-0.005048729407489116,-0.04966256483665625,-0.07035711955901387,0.009710106624918098,0.009890598570364433,0.09318880039728247,-0.0004371211329818073,-0.033375644270879905,-0.010887369848262475,-0.06369936001480817,0.03503036505959842,-0.03232244517465545,-0.04107819376461385,-0.01900247343121395,0.06601245348372667,-0.05566392236095112,-0.0050721810777551845,0.01489746000470984,-0.014171010727281821,-0.011547613840414679,-0.006624409691944248,0.028629718847232904,-0.053034377850808063,-0.002818473103814346,-0.06704567840563848,0.026976592325672573,-0.060769733546821955,-0.021495884330295836,0.01855259023375062,-0.07587327065717503,-0.008678939463528275,-0.0402367065925802,-0.012673582546615094,-0.014935499659033024,0.007865134508036864,0.014250659907287883,0.04113085645002652,-0.050846413643842,0.014337938167448607,-0.012221666942325876,0.044611790629398004,0.0023124347448070302,0.04242305653138733,-0.03393101729904415,0.06274603915642707,-0.05132754908615449,0.021500832915279034,-0.03921115819938498,0.03856159543199677,-0.025082328461202757,0.005739115221702015,0.029674614258246853,-0.03501777772543105,-0.07876349519109836,0.008862309668302275,0.029606701582220552,0.09072955018451037,0.019658249440722867,-0.07120041118960065,0.01535361957926227,-0.0225628296527071,0.0736763550058743,0.0335663583142335,0.022989888451239858,-0.07256829854143969,0.03017061613551502,-0.02024510272690093,-0.052754173832611315,0.09966380304291178,0.03297190416986728,0.006532647283270088,0.10121855154223532,-0.03191635859855093,-0.025946716329717418,-0.17488756262848576,0.042253432594837805,0.021363069432929063,-0.05881417033219793,-0.003073631544389609,-0.018911950615321537,-0.05792947849788967,-0.036292682453339234,-0.0728007059888298,-0.02503716673926372,0.013890604300622335,0.06254738981950057,-0.0931744083004282,0.05357544662350416
1,0.19461276396271313,0.2022110734780248,0.006331914295307086,-0.03463251347573472,0.013590180695261599,0.016956050533053862,0.04647659225078603,0.08641617118160114,0.021782511740368132,-0.17227059609788178,0.03180861086879853,-0.03868032291121184,-0.026456897898100087,-0.13537630510802523,0.03540257868290301,-0.04943058477830635,-0.004435786643647324,-0.0764263984666834,-0.003930209173326828,-0.005901277616915539,-0.15149689841040434,-0.10086268055981545,-0.2478942352666888,-0.08786754774757866,-0.008833793835508223,-0.06358947899524148,0.04158495837617198,0.06972730304585334,0.14150147989217998,0.026497548614579907,0.02019415664842141,0.08508462617783503,0.038937961874496156,-0.028707579691920893,0.04453127790758888,-0.01844690511295217,0.05705075205301042,-0.06662896170694887,0.0016269866877827656,-0.13168067236604555,-0.06164107309622812,0.013761491936656366,-0.011806622115201587,0.018217383695726837,-0.06617601751051339,-0.07203970997328935,0.09511533653221739,0.03259423900167665,0.010755193369786932,-0.0023261374809870877,0.03440133706043022,-0.015738173230981953,0.05594090776797738,0.06449101506092403,0.061878939337313074,0.0375230518256784,0.06686567990625994,0.005409994843331737,-0.0965415437863466,-0.007927236226327093,0.007483574786104044,-0.01034371280381436,-0.09721216570469692,-0.018323584123361564,-0.06591349099897464,0.09828661579446685,-0.020004130516692597,-0.009611384223734743,-0.03883535635750235,-0.028947213562732187,0.10260720031292636,0.06208416993526126,0.035573433429624664,0.20091151263858778,0.018127857603016453,0.03959246162047787,0.023567212232102036,0.03680678333638222,0.011750619865107184,0.02342569774370083,-0.022764091029195282,0.0748388394100984,0.015458069814009297,-0.11608625847310867,0.0967590342877453,-0.08758736823481258,-0.05008847464589362,0.03622761112167288,-0.06557872631036156,-0.14100893046670285,0.10186679805693416,0.025853584347265788,-0.020800355413379188,0.023646354948954246,-0.04303271349157734,0.054467036136459965,0.06388535973714926,-0.003902520540567053,0.02080090136741947,0.04938360410347674
2,0.16774604748767238,-0.01949601129455714,-0.16902032451825322,0.03921077367284399,-0.05261546567615913,0.03633741765980945,0.1988539642643358,0.01852852554753091,-0.04960466663790974,0.016954674514170855,-0.013636916147528868,0.009929931010886033,-0.07245521142619502,-0.03425838430094409,-0.04803620511846374,0.050763221713521586,0.01064255372268891,-0.043783113316708845,-0.04213877350878449,-0.05958076088564638,0.02629932403787426,0.05277463965443639,0.016768440267007256,0.03428731076427779,-0.020874250625932768,-0.07311667442079697,-0.022360916438404096,-0.026936348670347453,0.016184281766990313,-0.03386453336991727,0.0031566900824012635,-0.03498492768081957,-0.0658914702871699,-0.016988392356496396,-0.012343725192703941,-0.03551007535968286,0.05878419013189137,-0.039201023853596965,0.07147680330598052,0.01862290966515723,-0.02096044498186822,-0.021349739585964683,-0.02031799349139766,0.020620663430947025,-0.04977014677309809,-0.13092021839510137,0.03175773632709203,0.00010221616240268976,-0.18143649996846645,0.005929880949884953,-0.034209610687589626,0.022954654552018474,0.04497841797902041,0.04251270830351906,0.112684961987677,-0.05526700557376484,-0.04512451775665398,0.18645815039125518,-0.1519300449119048,-0.02460768522171846,0.017043844582911652,0.044491275913855634,0.018401265216809733,-0.08653524441333103,0.17037812905813624,-0.11263787015205565,0.13710009464101494,-0.039959787794141756,-0.036467278314060714,0.07746011441815866,0.027624354971227595,0.07350529449829632,-0.01978281189527874,0.01265366151791326,0.12599574754224632,0.020238234885219943,-0.00011096007692672878,-0.05938431963352915,0.053506669255947645,0.025156152878234535,-0.039700155022566665,0.08230933474497068,0.05606698401885375,-0.11131072250434662,-0.163768324837698,0.092835351408807,0.04927673607064314,-0.03009773759795397,0.11038886805182907,0.01674070396744186,-0.018130468689290306,-0.08873455346045526,0.026603271424151847,0.04761604319424865,-0.03939394679885556,-0.004520988112305909,-0.049957872732941104,-0.08114803886750771,-0.030424690536365564,0.03847166771690008
3,0.18140545715235745,0.22819987818687196,0.013037508849066808,-0.1877192734710458,-0.08103390257451913,-0.017481651603620245,0.006051290838707288,-0.09220796881569358,0.0007789316127722248,0.011159363982798261,-0.0979283350500073,0.0073240949785586375,-0.022014855991600645,-0.10832242681018264,-0.015361857553761732,-0.005450260051000673,0.15914260935929914,0.05532754079923581,0.08602763517396969,-0.036505505765564515,-0.07802053279676083,0.051095449036099624,-0.04447560124891523,-0.08674496789369175,0.07205617697162107,0.14255142595045667,-0.05619097114711268,0.08222820622876958,0.033699443880367275,0.0009821622459351637,0.004127406161508326,0.04903510040686824,-0.01328286150061347,-0.01300879151956854,0.0818731694287092,-0.10836829056266543,0.0024429743806631417,0.010805731076027439,0.02084672968527588,0.04385245549974918,0.0050079834500670285,0.038937661239304006,0.03186740993522342,0.011790140996332127,0.09649823146665913,0.05454493666550123,0.0065510753916099215,-0.09106946040515693,0.003205415794305921,-0.005688552595064635,-0.0028629683872527785,0.06448115323807273,-0.0351666003837991,-0.08757125233489589,0.029761118378219566,0.0018999256948628261,0.019213016749913252,-0.008807216299991974,0.030618773913891926,0.03422036693950772,0.0056787223111292575,0.0286231963545274,-0.09569453410710188,0.0007629896527977171,0.07448155229139639,-0.01660498605886166,-0.05480618189753261,0.03239660998099643,0.04175886207143534,-0.06315732810460697,-0.04022531244305598,-0.03453793087747185,-0.044001003799619985,0.07361676407146105,-0.0033785528599974165,0.033441199319271885,-0.05076652843362223,-0.0026750039534728623,0.007552644405802518,-0.008893410667261445,0.044253122943409905,-0.03553105661136011,-0.02463270979781541,0.04809455391942732,-0.0329435902113249,-0.011783846349867186,0.03610490559357927,-0.00908524168583379,0.045828791872620074,0.0956513752217681,-0.14202757810952346,-0.024232148967273815,0.02743419660229969,0.08084938507359098,0.0028532574490860753,0.07219772043825295,0.011140768695153474,0.03260867112196051,0.06125553176545946,-0.019723136272355363
4,0.07226546384034134,-0.02233535545702238,-0.07251484404766703,-0.03009498057418971,-0.07120866136669622,0.5493738383310073,-0.09532701434361171,-0.13139492122879795,0.05097654842604806,-0.0061292202379073235,0.0052910870692682325,0.0009533584311185128,0.030192657734450328,0.026463923240022436,-0.021623910960243593,0.014126998548870326,0.04977429967551858,-0.0614446482619377,-0.030190246287009812,0.009235852390680555,-0.006421662997168643,0.01316352948882204,0.0638050503302499,-0.09180354851795261,0.06893114481884367,0.12851751164758438,0.29134917797428583,0.024752000218738683,0.12482897679385627,-0.1655771862021876,-0.04070823169886269,-0.01154900108875549,0.3276133453028383,0.09814025041135964,-0.05521523216387019,-0.07817415098176388,0.11824432217714217,-0.1431550804586477,-0.1391778822465915,0.23487420971506864,-0.09569915443470632,-0.1870743756438995,0.18614926025499542,0.1097735475094725,-0.034420863005309214,-0.10812042879512343,-0.17485871774194817,0.06803899826107984,-0.003920491137104279,0.04229219691148651,0.015280122037821326,-0.008806602082282355,0.022522300292875986,0.054004509285658316,1.9597131812396863e-05,-0.07187829558011813,0.02376623260689594,-0.018491797696321272,-0.07582451174403608,0.012056690580458383,-0.0861492930736471,0.061193194314922414,-0.01517432883900266,0.016366023781077297,0.013788979431977103,0.0023595044145005217,-0.01584863027309974,0.017888645515071005,0.005832331882152554,-0.010240950800587893,-0.04138289594969799,-0.0030365632854378673,-0.006591395755708198,0.023108518025627106,-0.03032511533481643,0.007877114561327721,-0.000605765450851046,0.008246618977729164,-0.03859379402150827,-0.018465470627960976,-0.03760143460430878,0.00512873635187504,-0.014041829685564904,0.01840391731722717,-0.017109086698826877,0.0009518756318838736,0.007181049287076851,-0.029054061964345002,-0.04075029018278676,-0.029765798913588153,-0.0032346999018666943,-0.010805629893683106,-0.01670676562401672,-0.03241277024784999,-0.05042575922219592,-0.024022146967695248,0.017868162549426553,-0.041783088164656326,-0.04169229148840249,-0.12956552076660907
5,0.15803242515456797,-0.11878517705325477,0.1722846962255184,0.02014777536152512,0.023918733568053078,-0.03883432118322848,0.03348243245106072,-0.12734566960458082,0.34237549902564235,0.02020569822208301,0.12624393887014537,0.48668634884175127,-0.14326277217195643,-0.04982910633231701,-0.16624575757713378,-0.012130977945154137,-0.04728777911324338,0.08960910481738327,-0.05510740467165235,-0.03689665840839487,-0.018026767116250952,-0.03408494748479018,-0.031473383619179035,-0.07747001917992732,-0.042291744823061146,-0.05780849935005039,-0.05278711248410249,0.07421015392112477,0.03818131612211154,0.08633742879935774,0.0653229170194011,-0.20837868621632039,0.1215724335575113,-0.04902433806980463,0.053697099898729034,-0.09855043683987552,-0.07814077252143319,0.020928806351887076,-0.0630969809701384,-0.009290997042104775,-0.06688516982309092,0.0519681898400653,-0.013888872046604384,0.0304079404931691,0.007432509768260206,-0.02174657632895161,0.035543205960952645,-0.02224045064297261,0.004254186717784738,-0.027186750208421883,-0.040417287410283574,-0.028740509045574947,0.029874305405982668,0.02130809898361878,0.0012454922539390134,0.06132445459565707,-0.019641221525234925,-0.02496217477250014,0.038995996342002875,-0.0282457514590786,-0.042182396850381554,0.011023240442362357,0.03242620153715377,0.020496387234855598,0.025161938979087622,0.031107625672511435,0.021453739309677183,-0.005447823881961492,-0.004318843325962519,0.02231987623005803,0.014738965754096263,0.010724144615238502,-0.0036257736328188374,-0.0005959584946742192,0.006136324492863697,0.010142885222961156,0.008144812842944181,-0.007076554579604054,-0.02217176570405515,0.044260818469345826,-0.001567886146202125,-0.009903028713585626,0.0176970368907398,-0.007831991196723505,-0.02637483090791161,0.012100572721163019,0.002505616228002521,-0.012606218622461505,0.00804574616108251,0.0019722411666999256,0.036491729199258575,0.01159066307951629,-0.027181646286440247,-0.02193058298453692,-0.02325066064406157,-0.01038037824164123,0.030816794783489396,-0.005563815358394898,0.0067703663712074666,-0.024342415167404992
6,0.038633956708673034,-0.03003468299444248,-0.04725866376787396,-0.03260763939333928,-0.08860711614940277,0.8871181491606577,-0.16605505947594382,-0.24645991506979578,0.1030338813345723,0.0109394253743274,0.02467472524119441,-0.08350985977894801,-0.016232525852464416,-0.04974071082666195,0.05366790539866382,-0.025147144568478202,-0.07855520662220411,0.08222620961492501,0.04082064377677338,0.026976780397857076,-0.005529090159423723,-0.036563462747258225,-0.045378669080754885,0.032448981320221545,-0.042234335060233094,-0.06487621158615799,-0.13705448504798878,-0.006465079075597735,-0.030022295990061836,0.04484033122921408,0.013428154338439826,-0.018238246641573707,-0.12074554403867185,-0.03858128938484299,0.010575982483944051,0.017046156428555188,-0.02349992173319748,0.01999683790884415,0.04325100877462442,-0.06544763863734446,0.026260135429038833,0.039264716050897895,-0.04043138169097953,-0.03532400539336388,0.015686619867829585,0.01980478517760503,0.039568813855663916,-0.023840575820646318,-0.005388131783300007,-0.00026413815447617656,0.0020011019592948787,-0.0015501299390091323,0.003710031729140123,-0.01629579353877352,-0.010879486937957506,0.012104438112214563,0.00098849464319534,0.005629636860119229,0.004965982683796069,4.2507245156259285e-05,0.020314895791942508,-0.003825800655622406,0.011135187285563147,0.002136654553129534,0.0044387582867939914,0.002446022217843367,0.005936681350818787,0.003365954394014502,-0.0060426967306302405,0.001949489774419455,0.016468649485553058,-0.006982715336619178,0.008181807880663952,-0.009030842421149656,0.012069041056684491,-0.003272425363761736,-0.004439799786156482,-0.005294405462216306,0.005906358590140505,0.002157210976812363,0.0016506140339408904,-0.017877273561070373,0.007679800869405815,0.0001109905405859498,-0.005350700717100511,0.0072386498673110665,-0.0017693769332225466,-0.0016448076535779987,0.0034612294086647333,0.0070125143222090364,0.0035476711274411467,-0.0004610043283418442,0.0045946895364658655,0.006692939923242228,0.007033634905722327,0.002376641270467415,-0.002269211893033909,0.009732038761813477,0.011950636275769134,0.0265596366768528
7,0.24606206160799243,0.14556879322309327,0.05000413976691095,0.07332262824792933,-0.059932510657983835,-0.01511879237424979,-0.06485162961815179,-0.017725826690753226,-0.09196279840403056,-0.23137216734144866,0.08021500864139872,0.031196767153058986,0.12063590460903419,0.036120081932911975,-0.06460053462456819,-0.07268669626152985,-0.03169983205996489,-0.1445211069992964,0.03345316434363071,-0.01871398254384444,-0.08401672498348142,-0.0781608359532194,-0.15226388058875093,0.013132701356355055,0.0468729593364723,0.16946348708544187,-0.16832728017341556,0.052891119288019615,0.13465667456497035,0.000883077518075515,-0.004546494653422444,-0.00994753164783563,-0.0057381866229705035,-0.048139413480244815,-0.03783693155800008,-0.10196964619878639,0.05219134898656864,-0.11665342311161842,0.012727182820075785,-0.04234032527207458,0.02236415586091322,0.008765044966710264,-0.021028965534444666,-0.10054274426580306,0.01485883070726596,0.030044912140479576,-0.015379608705996244,0.02992985729616287,-0.03716676480299343,-0.09838806647559167,0.11972102482294023,0.031128657458389622,0.03133579365986253,-0.028364286854258552,0.04457336572400486,-0.0038089288923322234,0.051721206961950664,-0.0412021936658487,-0.11664830687057846,-0.0031345674003587136,0.049945894464480736,-0.006337294909958558,0.031190461024342093,-0.06241583608275504,0.017129289876937855,-0.023860046417672257,-0.03302744504275704,0.11033614801518574,0.12963605348507076,0.004823474840188637,-0.0372382095870701,0.055952707551958546,0.04935782253986975,-0.060046626725955565,0.0028580667417999095,-0.006724593195248659,-0.11241071418338355,-0.0007569065499315991,-0.017474764201646866,0.051045322610125496,-0.09695445603557357,0.03788961575010113,0.014921949416416364,-0.0025173001580440953,0.028658989079206738,0.011167534175649484,-0.02556999715051366,-0.030555189456924436,-0.03691388242958859,-0.11754647856395943,0.05598010737633813,-0.00819512201600224,-0.042199636477890795,-0.055217446320179775,0.001999405651421168,0.030397394121664943,0.07435242654303846,-0.0016318499038021825,-0.04518158374480935,0.005720498981022301
8,0.25031799383980974,-0.15372418402523483,-0.06203600841946984,-0.07605559214826459,0.054627124347976876,-0.03632587945410928,-0.07094599369151058,0.05633352694942371,0.024702508687440578,0.0057524055300519905,-0.004567878646064511,-0.022911248940104913,0.017133418888915883,-0.11625757400106913,0.0746520728081906,-0.009102930937044312,-0.04668660882154889,-0.05772134763091277,0.02260932839063015,0.04310394467004749,0.08241030125042811,-0.051845928557943476,-0.003282744032622498,-0.04026485934149221,-0.007520015041411097,0.012474366560345146,-0.06944327070502329,-0.06310966703606273,-0.016009200816651404,-0.05052622528934521,-0.0751248571608236,-0.04808934640342435,0.04693735042578366,0.09364514795783642,0.09233512413859275,-0.029453305582914643,0.03148913205512652,0.030731947374522502,0.1330035212660185,-0.04738714637972629,-0.0018059597966142236,-0.05396506125112628,0.08775425899828,0.04822182886964334,0.09774478439619493,0.14575282130211187,0.04996972866668141,0.06206655414198524,0.03463741843478227,0.08424735003625758,0.05352615275509628,-0.0725835754810348,0.02033420866122046,0.018097422543492076,-0.020833324802972696,0.01785287539714409,0.05032024507237683,0.05239296096505351,-0.02597190862000321,0.08297321869414066,0.0021331623821705843,0.0831897005525789,0.10380212616859184,0.0068632683377375225,-0.012640755187857702,-0.019603972034067683,-0.04988613487386086,-0.05406309207075196,0.06755524460854101,-0.003856842365385756,0.051112859747595746,-0.005202766222898274,-0.045635272983650846,-0.008524104117502686,-0.042472993716430624,-0.014121137426912652,-0.021102837974593995,0.029614330724509603,-0.07371942280204381,0.0037556564958952906,0.007134991550730153,0.03349627707631776,0.025298534139049336,0.012294060361563983,0.015108247051645709,-0.06934499114133956,0.06643602665104122,-0.0627276617031276,0.006553026166619248,0.003962080895190121,-0.0016412927401794183,-0.017725287473029854,-0.012391317411942325,-0.033743584447446594,-0.03207001884564302,0.046950501400529365,0.005274930588708673,-0.002408383573219376,0.0205120218761991,-0.009312110192230695
9,0.1877084163269025,-0.08927771721557723,-0.1639345836099989,0.053743232509608996,-0.020731621844898712,-0.06599700491328025,-0.16425690181577224,-0.17458888700682473,0.016591097214282608,-0.18682441573279532,-0.252520971380708,-0.004828119145850667,0.04913177024574249,0.08838403354020721,-0.15259542785193894,0.3200235326781779,0.1417288037409332,0.1673842514118536,-0.02530513587336934,0.1260798525887329,-0.08884271284087461,-0.17699576192450261,-0.049826941108292555,0.0364840237678829,0.047501905437208815,0.00012572188678596456,0.07641004605072946,-0.09438013892292217,-0.0456346680536764,0.03587747794472654,0.04540355273127228,0.026054848239032515,-0.016755307439345443,0.024243979946862254,0.04185359674800299,-0.013104370106089568,0.010092133562661329,-0.009160004449424917,-0.008385042654402843,0.08772663420113207,-0.011422430078080486,0.04003475894685208,-0.045079225289407304,-0.043707380195726606,-0.011120539359263245,0.006052844808194733,0.0038313590543805286,-0.08392920284439119,0.027002412285856904,-0.04084192331638704,-0.05701994341515769,0.003767226458546881,0.03620526458783534,0.004138443210986246,-0.006445301439442069,0.023510102393390773,-0.06679808348594055,0.05797002470450863,-0.058848149548082526,0.042125786422467906,-0.03510041466149949,-0.029095715625355928,-0.03669754825862591,-0.041863069412274606,0.018145057818478395,0.04854334578641941,0.007051610752039145,-0.021067946386605384,-0.013905002635953467,-0.054985621303289704,0.02060664623877019,0.005367295860712949,-0.025095393530303392,-0.012890584062782703,-0.021718418004238304,-0.004399979179430437,0.020815880332584746,-0.04243581509350013,0.024577717667977523,0.01243818451976429,-0.0737818874634798,-0.009935795743308945,-0.04218627637936713,0.029909039301672515,0.014878538384197481,-0.007912956183626547,0.0754002167890144,-0.07868195682445424,0.0028640010324534923,0.05370464227406915,0.001728330567911723,0.026737104584606763,0.04064466521994538,-0.03796637041431474,0.0330930228276575,-0.014836725536965821,0.005157122378010962,-0.01779485648755639,-0.0039028082531781796,-0.03674908896283875
